OBJECTID,Oceans,Regions,SubRegions,Sampling Method,Measurement,Unit,Density Range,Density Class,Short Reference,Long Reference,DOI,Organization,Keywords,Accession Number,Accession Link,Latitude,Longitude,Date,GlobalID,x,y
13673,Atlantic Ocean,,,Manta net,0.018988,pieces/m3,0.005-1,Medium,Faure et al.2015,"Faure, F., C. Saini, G. Potter, F. Galgani, L.F. de Alencastro, P. Hagmann. 2015. An evaluation of surface micro- and mesoplastic pollution in pelagic ecosystems of the Western Mediterranean Sea. Environmental Science and Pollution Research 22:12190-12197. https://doi.org/10.1007/s11356-015-4453-3",https://doi.org/10.1007/s11356-015-4453-3,"Oceaneye Association,  Switzerland",Oceaneye Association; Citizen Science,276422,https://www.ncei.noaa.gov/access/metadata/landing-page/bin/iso?id=gov.noaa.nodc:276422,15.567333,-39.537667,12/28/2018 12:00:00 AM,c2171065-9329-4904-a955-1335bc08030a,-39.5376669999999,15.5673330000001
13590,Atlantic Ocean,,,Manta net,0.031364,pieces/m3,0.005-1,Medium,Faure et al.2015,"Faure, F., C. Saini, G. Potter, F. Galgani, L.F. de Alencastro, P. Hagmann. 2015. An evaluation of surface micro- and mesoplastic pollution in pelagic ecosystems of the Western Mediterranean Sea. Environmental Science and Pollution Research 22:12190-12197. https://doi.org/10.1007/s11356-015-4453-3",https://doi.org/10.1007/s11356-015-4453-3,"Oceaneye Association,  Switzerland",Oceaneye Association; Citizen Science,276422,https://www.ncei.noaa.gov/access/metadata/landing-page/bin/iso?id=gov.noaa.nodc:276422,39.653333,-16.681167,6/15/2019 12:00:00 AM,268093e5-67bf-4dce-90a6-52a8e38bf72d,-16.681167,39.653333
13212,Atlantic Ocean,,,Manta net,1.018793,pieces/m3,1-10,High,Faure et al.2015,"Faure, F., C. Saini, G. Potter, F. Galgani, L.F. de Alencastro, P. Hagmann. 2015. An evaluation of surface micro- and mesoplastic pollution in pelagic ecosystems of the Western Mediterranean Sea. Environmental Science and Pollution Research 22:12190-12197. https://doi.org/10.1007/s11356-015-4453-3",https://doi.org/10.1007/s11356-015-4453-3,"Oceaneye Association,  Switzerland",Oceaneye Association; Citizen Science,276422,https://www.ncei.noaa.gov/access/metadata/landing-page/bin/iso?id=gov.noaa.nodc:276422,36.367667,-24.207833,7/20/2014 12:00:00 AM,0f7353c2-d5d4-41b8-9516-4113ad015100,-24.2078329999999,36.367667
13166,Atlantic Ocean,,,Manta net,1.025428,pieces/m3,1-10,High,Faure et al.2015,"Faure, F., C. Saini, G. Potter, F. Galgani, L.F. de Alencastro, P. Hagmann. 2015. An evaluation of surface micro- and mesoplastic pollution in pelagic ecosystems of the Western Mediterranean Sea. Environmental Science and Pollution Research 22:12190-12197. https://doi.org/10.1007/s11356-015-4453-3",https://doi.org/10.1007/s11356-015-4453-3,"Oceaneye Association,  Switzerland",Oceaneye Association; Citizen Science,276422,https://www.ncei.noaa.gov/access/metadata/landing-page/bin/iso?id=gov.noaa.nodc:276422,37.499433,-17.227333,10/10/2013 12:00:00 AM,83229c58-f814-4d62-acd7-07935d4268c5,-17.2273329999999,37.4994330000001
13830,Atlantic Ocean,,,Manta net,0.018715,pieces/m3,0.005-1,Medium,Faure et al.2015,"Faure, F., C. Saini, G. Potter, F. Galgani, L.F. de Alencastro, P. Hagmann. 2015. An evaluation of surface micro- and mesoplastic pollution in pelagic ecosystems of the Western Mediterranean Sea. Environmental Science and Pollution Research 22:12190-12197. https://doi.org/10.1007/s11356-015-4453-3",https://doi.org/10.1007/s11356-015-4453-3,"Oceaneye Association,  Switzerland",Oceaneye Association; Citizen Science,276422,https://www.ncei.noaa.gov/access/metadata/landing-page/bin/iso?id=gov.noaa.nodc:276422,15.899667,-44.358833,12/23/2020 12:00:00 AM,ba0bad68-5f0f-46ff-a8e3-33007b94adee,-44.3588329999999,15.899667
13143,Atlantic Ocean,,,Manta net,0.543882,pieces/m3,0.005-1,Medium,Faure et al.2015,"Faure, F., C. Saini, G. Potter, F. Galgani, L.F. de Alencastro, P. Hagmann. 2015. An evaluation of surface micro- and mesoplastic pollution in pelagic ecosystems of the Western Mediterranean Sea. Environmental Science and Pollution Research 22:12190-12197. https://doi.org/10.1007/s11356-015-4453-3",https://doi.org/10.1007/s11356-015-4453-3,"Oceaneye Association,  Switzerland",Oceaneye Association; Citizen Science,276422,https://www.ncei.noaa.gov/access/metadata/landing-page/bin/iso?id=gov.noaa.nodc:276422,28.638333,-16.388333,9/12/2013 12:00:00 AM,c034a711-d72f-414d-aac8-c4677aedb300,-16.3883329999999,28.638333
13358,Atlantic Ocean,Gulf of St. Lawrence,,Manta net,0.02839,pieces/m3,0.005-1,Medium,Faure et al.2015,"Faure, F., C. Saini, G. Potter, F. Galgani, L.F. de Alencastro, P. Hagmann. 2015. An evaluation of surface micro- and mesoplastic pollution in pelagic ecosystems of the Western Mediterranean Sea. Environmental Science and Pollution Research 22:12190-12197. https://doi.org/10.1007/s11356-015-4453-3",https://doi.org/10.1007/s11356-015-4453-3,"Oceaneye Association,  Switzerland",Oceaneye Association; Citizen Science,276422,https://www.ncei.noaa.gov/access/metadata/landing-page/bin/iso?id=gov.noaa.nodc:276422,46.799167,-56.724667,6/4/2016 12:00:00 AM,2aa75375-5cb4-432f-b477-946ccbe8122a,-56.724667,46.7991670000001
12966,Atlantic Ocean,,,Manta net,1.421261,pieces/m3,1-10,High,Egger et al.2022,"Egger, M., B. Schilt, H. Wolter, T. Mani, R. de Vries, E. Zettler, H. Niemann. 2022. Pelagic distribution of plastic debris (> 500 μm) and marine organisms in the upper layer of the North Atlantic Ocean. Scientific Reports 12, 13465. https://doi.org/10.1038/s41598-022-17742-7",https://doi.org/10.1038/s41598-022-17742-7,"The Ocean Cleanup, Rotterdam, The Netherlands",The Ocean Cleanup Foundation,276265,https://www.ncei.noaa.gov/access/metadata/landing-page/bin/iso?id=gov.noaa.nodc:276265,29.840507,-37.229903,11/10/2020 12:00:00 AM,866a485c-f0f5-46a8-a9a9-978f62cad69d,-37.229903,29.8405070000001
21957,Atlantic Ocean,Caribbean Sea,,Manta net,2.07,pieces/m3,1-10,High,"Rose and Webber, 2019","Rose, D., M. Webber. 2019. Characterization of microplastics in the surface waters of Kingston Harbour. Science of the Total Environment 664 (2019) 753-760. https://doi.org/10.1016/j.scitotenv.2019.01.319",https://doi.org/10.1016/j.scitotenv.2019.01.319,"University of the West Indies, Mona, Jamaica","Kingston Harbor, Jamaica ",284765,https://www.ncei.noaa.gov/access/metadata/landing-page/bin/iso?id=gov.noaa.nodc:284765,17.94878,-76.82694,11/16/2017 12:00:00 AM,b62145c6-09cd-4135-9208-8286fee00888,-76.82694,17.9487800000001
13206,Atlantic Ocean,,,Manta net,0.388245,pieces/m3,0.005-1,Medium,Faure et al.2015,"Faure, F., C. Saini, G. Potter, F. Galgani, L.F. de Alencastro, P. Hagmann. 2015. An evaluation of surface micro- and mesoplastic pollution in pelagic ecosystems of the Western Mediterranean Sea. Environmental Science and Pollution Research 22:12190-12197. https://doi.org/10.1007/s11356-015-4453-3",https://doi.org/10.1007/s11356-015-4453-3,"Oceaneye Association,  Switzerland",Oceaneye Association; Citizen Science,276422,https://www.ncei.noaa.gov/access/metadata/landing-page/bin/iso?id=gov.noaa.nodc:276422,33.736667,-19.181667,7/17/2014 12:00:00 AM,449c0870-edd6-4533-844e-176ec1edc383,-19.1816669999999,33.7366670000001
13550,Atlantic Ocean,,,Manta net,0.08656,pieces/m3,0.005-1,Medium,Faure et al.2015,"Faure, F., C. Saini, G. Potter, F. Galgani, L.F. de Alencastro, P. Hagmann. 2015. An evaluation of surface micro- and mesoplastic pollution in pelagic ecosystems of the Western Mediterranean Sea. Environmental Science and Pollution Research 22:12190-12197. https://doi.org/10.1007/s11356-015-4453-3",https://doi.org/10.1007/s11356-015-4453-3,"Oceaneye Association,  Switzerland",Oceaneye Association; Citizen Science,276422,https://www.ncei.noaa.gov/access/metadata/landing-page/bin/iso?id=gov.noaa.nodc:276422,44.731667,-8.26,7/15/2018 12:00:00 AM,28e57178-0686-45b2-b157-6a9d70da277b,-8.25999999999993,44.7316670000001
13601,Atlantic Ocean,,,Manta net,0.192724,pieces/m3,0.005-1,Medium,Faure et al.2015,"Faure, F., C. Saini, G. Potter, F. Galgani, L.F. de Alencastro, P. Hagmann. 2015. An evaluation of surface micro- and mesoplastic pollution in pelagic ecosystems of the Western Mediterranean Sea. Environmental Science and Pollution Research 22:12190-12197. https://doi.org/10.1007/s11356-015-4453-3",https://doi.org/10.1007/s11356-015-4453-3,"Oceaneye Association,  Switzerland",Oceaneye Association; Citizen Science,276422,https://www.ncei.noaa.gov/access/metadata/landing-page/bin/iso?id=gov.noaa.nodc:276422,35.7418,-21.279033,7/8/2019 12:00:00 AM,bd1293cd-db79-4657-aef7-bfc4725c9546,-21.279033,35.7418000000001
13149,Atlantic Ocean,,,Manta net,0.163428,pieces/m3,0.005-1,Medium,Faure et al.2015,"Faure, F., C. Saini, G. Potter, F. Galgani, L.F. de Alencastro, P. Hagmann. 2015. An evaluation of surface micro- and mesoplastic pollution in pelagic ecosystems of the Western Mediterranean Sea. Environmental Science and Pollution Research 22:12190-12197. https://doi.org/10.1007/s11356-015-4453-3",https://doi.org/10.1007/s11356-015-4453-3,"Oceaneye Association,  Switzerland",Oceaneye Association; Citizen Science,276422,https://www.ncei.noaa.gov/access/metadata/landing-page/bin/iso?id=gov.noaa.nodc:276422,31.445,-25.783333,9/16/2013 12:00:00 AM,7d78fc16-386c-4570-96b5-95a6fe3868a6,-25.783333,31.4450000000001
13839,Atlantic Ocean,,,Manta net,0.018918,pieces/m3,0.005-1,Medium,Faure et al.2015,"Faure, F., C. Saini, G. Potter, F. Galgani, L.F. de Alencastro, P. Hagmann. 2015. An evaluation of surface micro- and mesoplastic pollution in pelagic ecosystems of the Western Mediterranean Sea. Environmental Science and Pollution Research 22:12190-12197. https://doi.org/10.1007/s11356-015-4453-3",https://doi.org/10.1007/s11356-015-4453-3,"Oceaneye Association,  Switzerland",Oceaneye Association; Citizen Science,276422,https://www.ncei.noaa.gov/access/metadata/landing-page/bin/iso?id=gov.noaa.nodc:276422,38.894333,-74.564167,6/2/2021 12:00:00 AM,721c0347-2e14-41ce-ac22-c505260d9d53,-74.5641669999999,38.8943330000001
13172,Atlantic Ocean,,,Manta net,1.82422,pieces/m3,1-10,High,Faure et al.2015,"Faure, F., C. Saini, G. Potter, F. Galgani, L.F. de Alencastro, P. Hagmann. 2015. An evaluation of surface micro- and mesoplastic pollution in pelagic ecosystems of the Western Mediterranean Sea. Environmental Science and Pollution Research 22:12190-12197. https://doi.org/10.1007/s11356-015-4453-3",https://doi.org/10.1007/s11356-015-4453-3,"Oceaneye Association,  Switzerland",Oceaneye Association; Citizen Science,276422,https://www.ncei.noaa.gov/access/metadata/landing-page/bin/iso?id=gov.noaa.nodc:276422,37.265767,-9.9989,10/14/2013 12:00:00 AM,dc31061c-583f-4756-91cd-2e89b3207601,-9.99889999999994,37.265767
21948,Atlantic Ocean,Caribbean Sea,,Manta net,0.3,pieces/m3,0.005-1,Medium,"Rose and Webber, 2019","Rose, D., M. Webber. 2019. Characterization of microplastics in the surface waters of Kingston Harbour. Science of the Total Environment 664 (2019) 753-760. https://doi.org/10.1016/j.scitotenv.2019.01.319",https://doi.org/10.1016/j.scitotenv.2019.01.319,"University of the West Indies, Mona, Jamaica","Kingston Harbor, Jamaica ",284765,https://www.ncei.noaa.gov/access/metadata/landing-page/bin/iso?id=gov.noaa.nodc:284765,17.95056,-76.82939,11/2/2017 12:00:00 AM,9a7c32b0-9ce7-416c-bf22-b016f5b6a8d2,-76.82939,17.9505600000001
13415,Atlantic Ocean,,,Manta net,0.100792,pieces/m3,0.005-1,Medium,Faure et al.2015,"Faure, F., C. Saini, G. Potter, F. Galgani, L.F. de Alencastro, P. Hagmann. 2015. An evaluation of surface micro- and mesoplastic pollution in pelagic ecosystems of the Western Mediterranean Sea. Environmental Science and Pollution Research 22:12190-12197. https://doi.org/10.1007/s11356-015-4453-3",https://doi.org/10.1007/s11356-015-4453-3,"Oceaneye Association,  Switzerland",Oceaneye Association; Citizen Science,276422,https://www.ncei.noaa.gov/access/metadata/landing-page/bin/iso?id=gov.noaa.nodc:276422,43.378,-8.346667,7/29/2017 12:00:00 AM,80b62daa-cc45-42d9-bd45-fdab6ae09119,-8.34666699999997,43.378
13833,Atlantic Ocean,Caribbean Sea,,Manta net,0,pieces/m3,0-0.0005,Very Low,Faure et al.2015,"Faure, F., C. Saini, G. Potter, F. Galgani, L.F. de Alencastro, P. Hagmann. 2015. An evaluation of surface micro- and mesoplastic pollution in pelagic ecosystems of the Western Mediterranean Sea. Environmental Science and Pollution Research 22:12190-12197. https://doi.org/10.1007/s11356-015-4453-3",https://doi.org/10.1007/s11356-015-4453-3,"Oceaneye Association,  Switzerland",Oceaneye Association; Citizen Science,276422,https://www.ncei.noaa.gov/access/metadata/landing-page/bin/iso?id=gov.noaa.nodc:276422,14.7075,-61.187333,1/10/2021 12:00:00 AM,2fb89315-020c-49c9-bf3b-73c2fe024cfe,-61.187333,14.7075
13584,Atlantic Ocean,,,Manta net,0.492551,pieces/m3,0.005-1,Medium,Faure et al.2015,"Faure, F., C. Saini, G. Potter, F. Galgani, L.F. de Alencastro, P. Hagmann. 2015. An evaluation of surface micro- and mesoplastic pollution in pelagic ecosystems of the Western Mediterranean Sea. Environmental Science and Pollution Research 22:12190-12197. https://doi.org/10.1007/s11356-015-4453-3",https://doi.org/10.1007/s11356-015-4453-3,"Oceaneye Association,  Switzerland",Oceaneye Association; Citizen Science,276422,https://www.ncei.noaa.gov/access/metadata/landing-page/bin/iso?id=gov.noaa.nodc:276422,29.318667,-31.791333,5/6/2019 12:00:00 AM,64d29095-3045-45b8-a1ee-a5aea901d1ec,-31.791333,29.3186670000001
12980,Atlantic Ocean,,,Manta net,0.470024,pieces/m3,0.005-1,Medium,Egger et al.2022,"Egger, M., B. Schilt, H. Wolter, T. Mani, R. de Vries, E. Zettler, H. Niemann. 2022. Pelagic distribution of plastic debris (> 500 μm) and marine organisms in the upper layer of the North Atlantic Ocean. Scientific Reports 12, 13465. https://doi.org/10.1038/s41598-022-17742-7",https://doi.org/10.1038/s41598-022-17742-7,"The Ocean Cleanup, Rotterdam, The Netherlands",The Ocean Cleanup Foundation,276265,https://www.ncei.noaa.gov/access/metadata/landing-page/bin/iso?id=gov.noaa.nodc:276265,42.090428,-27.467325,11/18/2020 12:00:00 AM,c5738397-a1c5-40c1-9b9e-b07b7c2fd5a7,-27.467325,42.090428
10667,Pacific Ocean,,,Manta net,0.011,pieces/m3,0.005-1,Medium,Goldstein et al.2013,"Goldstein, M.C., A.J. Titmus, M. Ford. 2013. Scales of Spatial Heterogeneity of Plastic Marine Debris in the Northeast Pacific Ocean. PLoS ONE 8(11): e80020.",https://doi.org/10.1371/journal.pone.0080020,Scripps Institution of Oceanography-University of California San Diego,Great Pacific Garbage Patch/SEAPLEX,253448,https://www.ncei.noaa.gov/access/metadata/landing-page/bin/iso?id=gov.noaa.nodc:0253448,1.9,-108.05,10/26/2006 12:00:00 AM,163655f8-55a7-4083-840b-e2ac0457d48c,-108.05,1.90000000000003
13621,Atlantic Ocean,,,Manta net,0.003448,pieces/m3,0.0005-0.005,Low,Faure et al.2015,"Faure, F., C. Saini, G. Potter, F. Galgani, L.F. de Alencastro, P. Hagmann. 2015. An evaluation of surface micro- and mesoplastic pollution in pelagic ecosystems of the Western Mediterranean Sea. Environmental Science and Pollution Research 22:12190-12197. https://doi.org/10.1007/s11356-015-4453-3",https://doi.org/10.1007/s11356-015-4453-3,"Oceaneye Association,  Switzerland",Oceaneye Association; Citizen Science,276422,https://www.ncei.noaa.gov/access/metadata/landing-page/bin/iso?id=gov.noaa.nodc:276422,7.934667,-28.43095,7/14/2018 12:00:00 AM,a2039bae-e93a-477e-b0a6-e11618ea0249,-28.4309499999999,7.93466700000005
13670,Atlantic Ocean,,,Manta net,0.02433,pieces/m3,0.005-1,Medium,Faure et al.2015,"Faure, F., C. Saini, G. Potter, F. Galgani, L.F. de Alencastro, P. Hagmann. 2015. An evaluation of surface micro- and mesoplastic pollution in pelagic ecosystems of the Western Mediterranean Sea. Environmental Science and Pollution Research 22:12190-12197. https://doi.org/10.1007/s11356-015-4453-3",https://doi.org/10.1007/s11356-015-4453-3,"Oceaneye Association,  Switzerland",Oceaneye Association; Citizen Science,276422,https://www.ncei.noaa.gov/access/metadata/landing-page/bin/iso?id=gov.noaa.nodc:276422,27.302,-13.935333,11/27/2018 12:00:00 AM,422d2ef1-e31a-4aea-bb5d-451ceca7bd1a,-13.935333,27.3020000000001
13676,Atlantic Ocean,,,Manta net,0.01931,pieces/m3,0.005-1,Medium,Faure et al.2015,"Faure, F., C. Saini, G. Potter, F. Galgani, L.F. de Alencastro, P. Hagmann. 2015. An evaluation of surface micro- and mesoplastic pollution in pelagic ecosystems of the Western Mediterranean Sea. Environmental Science and Pollution Research 22:12190-12197. https://doi.org/10.1007/s11356-015-4453-3",https://doi.org/10.1007/s11356-015-4453-3,"Oceaneye Association,  Switzerland",Oceaneye Association; Citizen Science,276422,https://www.ncei.noaa.gov/access/metadata/landing-page/bin/iso?id=gov.noaa.nodc:276422,21.0185,-62.855833,5/13/2019 12:00:00 AM,1ca512f6-5e85-46fd-b6bd-9463b0482ca1,-62.855833,21.0185000000001
13229,Atlantic Ocean,,,Manta net,0.110558,pieces/m3,0.005-1,Medium,Faure et al.2015,"Faure, F., C. Saini, G. Potter, F. Galgani, L.F. de Alencastro, P. Hagmann. 2015. An evaluation of surface micro- and mesoplastic pollution in pelagic ecosystems of the Western Mediterranean Sea. Environmental Science and Pollution Research 22:12190-12197. https://doi.org/10.1007/s11356-015-4453-3",https://doi.org/10.1007/s11356-015-4453-3,"Oceaneye Association,  Switzerland",Oceaneye Association; Citizen Science,276422,https://www.ncei.noaa.gov/access/metadata/landing-page/bin/iso?id=gov.noaa.nodc:276422,36.853333,-8.423333,8/11/2014 12:00:00 AM,54db9013-7462-401b-a278-8ba25ad2aa1b,-8.42333299999996,36.8533330000001
12986,Atlantic Ocean,,,Manta net,0.260099,pieces/m3,0.005-1,Medium,Egger et al.2022,"Egger, M., B. Schilt, H. Wolter, T. Mani, R. de Vries, E. Zettler, H. Niemann. 2022. Pelagic distribution of plastic debris (> 500 μm) and marine organisms in the upper layer of the North Atlantic Ocean. Scientific Reports 12, 13465. https://doi.org/10.1038/s41598-022-17742-7",https://doi.org/10.1038/s41598-022-17742-7,"The Ocean Cleanup, Rotterdam, The Netherlands",The Ocean Cleanup Foundation,276265,https://www.ncei.noaa.gov/access/metadata/landing-page/bin/iso?id=gov.noaa.nodc:276265,45.975668,-15.250056,11/22/2020 12:00:00 AM,b530c7d5-2171-47be-8959-c72e62e11bc7,-15.250056,45.975668
13427,Pacific Ocean,,,Manta net,0.011654,pieces/m3,0.005-1,Medium,Faure et al.2015,"Faure, F., C. Saini, G. Potter, F. Galgani, L.F. de Alencastro, P. Hagmann. 2015. An evaluation of surface micro- and mesoplastic pollution in pelagic ecosystems of the Western Mediterranean Sea. Environmental Science and Pollution Research 22:12190-12197. https://doi.org/10.1007/s11356-015-4453-3",https://doi.org/10.1007/s11356-015-4453-3,"Oceaneye Association,  Switzerland",Oceaneye Association; Citizen Science,276422,https://www.ncei.noaa.gov/access/metadata/landing-page/bin/iso?id=gov.noaa.nodc:276422,-9.777533,-115.847833,4/15/2018 12:00:00 AM,b00f2831-c480-4bd8-aed3-be3bb93efa4d,-115.847833,-9.77753299999995
10673,Pacific Ocean,,,Manta net,0.027,pieces/m3,0.005-1,Medium,Goldstein et al.2013,"Goldstein, M.C., A.J. Titmus, M. Ford. 2013. Scales of Spatial Heterogeneity of Plastic Marine Debris in the Northeast Pacific Ocean. PLoS ONE 8(11): e80020.",https://doi.org/10.1371/journal.pone.0080020,Scripps Institution of Oceanography-University of California San Diego,Great Pacific Garbage Patch/SEAPLEX,253448,https://www.ncei.noaa.gov/access/metadata/landing-page/bin/iso?id=gov.noaa.nodc:0253448,1.2,-110.816,9/17/2000 12:00:00 AM,a49bb7d6-33e6-40b4-9cc1-a63a69b8dbbb,-110.816,1.20000000000005
13161,Atlantic Ocean,,,Manta net,0.695597,pieces/m3,0.005-1,Medium,Faure et al.2015,"Faure, F., C. Saini, G. Potter, F. Galgani, L.F. de Alencastro, P. Hagmann. 2015. An evaluation of surface micro- and mesoplastic pollution in pelagic ecosystems of the Western Mediterranean Sea. Environmental Science and Pollution Research 22:12190-12197. https://doi.org/10.1007/s11356-015-4453-3",https://doi.org/10.1007/s11356-015-4453-3,"Oceaneye Association,  Switzerland",Oceaneye Association; Citizen Science,276422,https://www.ncei.noaa.gov/access/metadata/landing-page/bin/iso?id=gov.noaa.nodc:276422,38.192183,-21.451867,10/8/2013 12:00:00 AM,815928ef-5c89-4a7b-972c-6a00944fd1b5,-21.4518669999999,38.1921830000001
13825,Atlantic Ocean,,,Manta net,0.003319,pieces/m3,0.0005-0.005,Low,Faure et al.2015,"Faure, F., C. Saini, G. Potter, F. Galgani, L.F. de Alencastro, P. Hagmann. 2015. An evaluation of surface micro- and mesoplastic pollution in pelagic ecosystems of the Western Mediterranean Sea. Environmental Science and Pollution Research 22:12190-12197. https://doi.org/10.1007/s11356-015-4453-3",https://doi.org/10.1007/s11356-015-4453-3,"Oceaneye Association,  Switzerland",Oceaneye Association; Citizen Science,276422,https://www.ncei.noaa.gov/access/metadata/landing-page/bin/iso?id=gov.noaa.nodc:276422,23.632667,-21.615833,12/12/2020 12:00:00 AM,3ef7a9c2-dd0d-4951-a5b2-9008fecb2d27,-21.615833,23.632667
13138,Atlantic Ocean,,,Manta net,0.322781,pieces/m3,0.005-1,Medium,Faure et al.2015,"Faure, F., C. Saini, G. Potter, F. Galgani, L.F. de Alencastro, P. Hagmann. 2015. An evaluation of surface micro- and mesoplastic pollution in pelagic ecosystems of the Western Mediterranean Sea. Environmental Science and Pollution Research 22:12190-12197. https://doi.org/10.1007/s11356-015-4453-3",https://doi.org/10.1007/s11356-015-4453-3,"Oceaneye Association,  Switzerland",Oceaneye Association; Citizen Science,276422,https://www.ncei.noaa.gov/access/metadata/landing-page/bin/iso?id=gov.noaa.nodc:276422,35.020383,-8.9726,8/30/2013 12:00:00 AM,7d5475b7-8f64-4e44-9649-c4dc10c7cacb,-8.97259999999994,35.020383
13616,Atlantic Ocean,,,Manta net,0.083714,pieces/m3,0.005-1,Medium,Faure et al.2015,"Faure, F., C. Saini, G. Potter, F. Galgani, L.F. de Alencastro, P. Hagmann. 2015. An evaluation of surface micro- and mesoplastic pollution in pelagic ecosystems of the Western Mediterranean Sea. Environmental Science and Pollution Research 22:12190-12197. https://doi.org/10.1007/s11356-015-4453-3",https://doi.org/10.1007/s11356-015-4453-3,"Oceaneye Association,  Switzerland",Oceaneye Association; Citizen Science,276422,https://www.ncei.noaa.gov/access/metadata/landing-page/bin/iso?id=gov.noaa.nodc:276422,32.858333,-10.599283,6/9/2018 12:00:00 AM,3c14dbbd-db50-4a5e-99a1-807e2a149ec0,-10.599283,32.8583330000001
13213,Atlantic Ocean,,,Manta net,0.347222,pieces/m3,0.005-1,Medium,Faure et al.2015,"Faure, F., C. Saini, G. Potter, F. Galgani, L.F. de Alencastro, P. Hagmann. 2015. An evaluation of surface micro- and mesoplastic pollution in pelagic ecosystems of the Western Mediterranean Sea. Environmental Science and Pollution Research 22:12190-12197. https://doi.org/10.1007/s11356-015-4453-3",https://doi.org/10.1007/s11356-015-4453-3,"Oceaneye Association,  Switzerland",Oceaneye Association; Citizen Science,276422,https://www.ncei.noaa.gov/access/metadata/landing-page/bin/iso?id=gov.noaa.nodc:276422,37.1165,-25.218167,7/22/2014 12:00:00 AM,a67c333a-7560-4368-908a-253cc93ca367,-25.2181669999999,37.1165
12975,Atlantic Ocean,,,Manta net,0.38154,pieces/m3,0.005-1,Medium,Egger et al.2022,"Egger, M., B. Schilt, H. Wolter, T. Mani, R. de Vries, E. Zettler, H. Niemann. 2022. Pelagic distribution of plastic debris (> 500 μm) and marine organisms in the upper layer of the North Atlantic Ocean. Scientific Reports 12, 13465. https://doi.org/10.1038/s41598-022-17742-7",https://doi.org/10.1038/s41598-022-17742-7,"The Ocean Cleanup, Rotterdam, The Netherlands",The Ocean Cleanup Foundation,276265,https://www.ncei.noaa.gov/access/metadata/landing-page/bin/iso?id=gov.noaa.nodc:276265,39.750647,-33.372163,11/16/2020 12:00:00 AM,1f9d2122-7f81-4b2c-92f1-17f9c7ac0a7f,-33.3721629999999,39.7506470000001
13167,Atlantic Ocean,,,Manta net,1.030352,pieces/m3,1-10,High,Faure et al.2015,"Faure, F., C. Saini, G. Potter, F. Galgani, L.F. de Alencastro, P. Hagmann. 2015. An evaluation of surface micro- and mesoplastic pollution in pelagic ecosystems of the Western Mediterranean Sea. Environmental Science and Pollution Research 22:12190-12197. https://doi.org/10.1007/s11356-015-4453-3",https://doi.org/10.1007/s11356-015-4453-3,"Oceaneye Association,  Switzerland",Oceaneye Association; Citizen Science,276422,https://www.ncei.noaa.gov/access/metadata/landing-page/bin/iso?id=gov.noaa.nodc:276422,37.448333,-15.706667,10/11/2013 12:00:00 AM,e8dea369-4c52-41ed-a7cb-7eb0ea1e9f5a,-15.706667,37.448333
13585,Atlantic Ocean,,,Manta net,0.107747,pieces/m3,0.005-1,Medium,Faure et al.2015,"Faure, F., C. Saini, G. Potter, F. Galgani, L.F. de Alencastro, P. Hagmann. 2015. An evaluation of surface micro- and mesoplastic pollution in pelagic ecosystems of the Western Mediterranean Sea. Environmental Science and Pollution Research 22:12190-12197. https://doi.org/10.1007/s11356-015-4453-3",https://doi.org/10.1007/s11356-015-4453-3,"Oceaneye Association,  Switzerland",Oceaneye Association; Citizen Science,276422,https://www.ncei.noaa.gov/access/metadata/landing-page/bin/iso?id=gov.noaa.nodc:276422,37.226167,-31.351,5/9/2019 12:00:00 AM,78855593-f13c-45e9-9310-aefaeb22d506,-31.3509999999999,37.226167
13831,Atlantic Ocean,,,Manta net,0.00401,pieces/m3,0.0005-0.005,Low,Faure et al.2015,"Faure, F., C. Saini, G. Potter, F. Galgani, L.F. de Alencastro, P. Hagmann. 2015. An evaluation of surface micro- and mesoplastic pollution in pelagic ecosystems of the Western Mediterranean Sea. Environmental Science and Pollution Research 22:12190-12197. https://doi.org/10.1007/s11356-015-4453-3",https://doi.org/10.1007/s11356-015-4453-3,"Oceaneye Association,  Switzerland",Oceaneye Association; Citizen Science,276422,https://www.ncei.noaa.gov/access/metadata/landing-page/bin/iso?id=gov.noaa.nodc:276422,15.889167,-50.285833,12/26/2020 12:00:00 AM,70305dff-59f3-442d-b0f8-21a5a957151f,-50.285833,15.889167
13144,Atlantic Ocean,,,Manta net,0.915869,pieces/m3,0.005-1,Medium,Faure et al.2015,"Faure, F., C. Saini, G. Potter, F. Galgani, L.F. de Alencastro, P. Hagmann. 2015. An evaluation of surface micro- and mesoplastic pollution in pelagic ecosystems of the Western Mediterranean Sea. Environmental Science and Pollution Research 22:12190-12197. https://doi.org/10.1007/s11356-015-4453-3",https://doi.org/10.1007/s11356-015-4453-3,"Oceaneye Association,  Switzerland",Oceaneye Association; Citizen Science,276422,https://www.ncei.noaa.gov/access/metadata/landing-page/bin/iso?id=gov.noaa.nodc:276422,28.94,-17.625,9/13/2013 12:00:00 AM,4f991061-3fea-48be-b50c-3744e3262410,-17.6249999999999,28.9400000000001
